actor1,actor2,weight
219,2102,8.645833333333334
219,2301,8.645833333333334
219,2321,4.666666666666667
219,2475,9.541666666666666
219,2562,8.625
219,2604,8.645833333333334
220,256,9.083333333333334
220,258,8.9375
220,361,7.5
220,411,9.416666666666666
220,442,8.75
220,475,8.75
220,561,9.5
220,592,9.5
220,647,8.055555555555555
220,649,8.958333333333334
220,707,8.055555555555555
220,774,8.055555555555555
220,837,8.055555555555555
220,1001,8.75
220,1033,9.25
220,1106,8.0
220,1124,8.75
220,1232,9.083333333333334
220,1235,8.75
220,1236,9.25
220,1283,8.0
220,1442,8.958333333333334
220,1507,9.25
220,1547,9.5
220,1561,8.0
220,1571,9.083333333333334
220,1694,9.416666666666666
220,1737,8.958333333333334
220,1742,9.5
220,1910,8.958333333333334
220,1924,7.5
220,2082,9.083333333333334
220,2164,8.958333333333334
220,2201,9.083333333333334
220,2292,9.416666666666666
220,2309,9.5
220,2486,9.25
220,2503,9.416666666666666
220,2540,8.0
220,2687,9.25
220,2699,7.5
220,2792,8.0
220,2986,8.055555555555555
220,3088,7.5
221,457,8.25
221,1088,8.25
221,1724,8.25
221,2365,8.25
222,334,8.166666666666666
222,368,8.958333333333334
222,385,8.708333333333334
222,429,8.958333333333334
222,450,8.0
222,457,7.5
222,520,8.958333333333334
222,563,6.75
222,715,9.25
222,728,8.166666666666666
222,797,8.833333333333334
222,874,9.0
222,883,6.75
222,938,9.458333333333334
222,944,7.875
222,945,6.75
222,1098,8.166666666666666
222,1106,8.708333333333334
222,1198,9.458333333333334
222,1243,8.958333333333334
222,1342,7.5
222,1351,9.229166666666666
222,1354,7.5
222,1364,8.708333333333334
222,1427,8.166666666666666
222,1445,9.458333333333334
222,1557,8.791666666666666
222,1665,8.708333333333334
222,1717,9.0
222,1773,8.958333333333334
222,1850,8.0
222,1877,7.875
222,1921,7.5
222,1933,8.791666666666666
222,2035,6.75
222,2095,6.75
222,2155,8.791666666666666
222,2208,9.022727272727273
222,2371,7.875
222,2483,9.25
222,2509,9.25
222,2513,8.833333333333334
222,2522,7.875
222,2535,8.0
222,2542,7.5
222,2591,8.833333333333334
222,2715,8.791666666666666
222,2725,8.833333333333334
222,2759,8.166666666666666
222,2770,8.0
222,2838,9.0
222,2869,9.25
222,2923,8.708333333333334
222,2950,9.0
222,3084,8.0
223,338,8.541666666666666
223,530,6.857142857142857
223,553,4.0
223,711,4.0
223,1265,8.541666666666666
223,1878,8.541666666666666
223,1933,6.75
223,1965,4.0
223,2007,8.541666666666666
223,2037,6.857142857142857
223,2113,8.541666666666666
223,2296,4.0
223,2345,6.75
223,2368,6.857142857142857
223,2660,4.0
223,2723,6.75
223,2772,6.75
223,2797,6.857142857142857
223,2979,6.857142857142857
223,3031,6.75
224,1522,8.875
224,1587,8.875
224,1803,8.875
224,2138,8.875
225,279,8.083333333333334
225,572,8.083333333333334
225,1201,8.083333333333334
225,1336,8.083333333333334
225,2281,8.083333333333334
226,1019,9.625
226,1077,9.625
226,1568,9.625
226,2236,9.625
226,2495,9.625
228,801,10.0
228,896,10.0
228,1949,7.25
228,2012,10.0
228,2085,7.25
228,2270,7.25
228,2877,7.25
228,3038,7.25
229,452,8.1875
229,644,8.1875
229,1266,8.1875
229,1775,8.1875
229,2003,8.1875
231,1771,9.0
233,1553,7.0
233,2264,7.0
233,2275,7.0
233,2297,7.0
233,2814,7.0
234,1221,7.541666666666667
234,1426,7.541666666666667
234,1826,7.541666666666667
234,2831,7.541666666666667
235,435,6.583333333333333
235,650,7.5
235,829,7.5
235,898,8.791666666666666
235,908,7.5
235,913,8.791666666666666
235,1106,7.5
235,1601,8.791666666666666
235,1740,8.791666666666666
235,1805,6.583333333333333
235,2610,8.791666666666666
235,2626,7.5
235,2716,6.583333333333333
235,2836,6.583333333333333
236,290,9.083333333333334
236,391,7.833333333333333
236,463,9.083333333333334
236,517,9.5625
236,588,8.785714285714286
236,686,9.083333333333334
236,771,8.222222222222221
236,804,8.208333333333334
236,850,7.833333333333333
236,894,8.785714285714286
236,1133,8.785714285714286
236,1144,9.083333333333334
236,1221,8.222222222222221
236,1236,9.5625
236,1319,9.5625
236,1617,7.833333333333333
236,1846,8.222222222222221
236,1921,8.208333333333334
236,1969,8.785714285714286
236,2032,8.208333333333334
236,2158,8.222222222222221
236,2433,9.5625
236,2495,9.083333333333334
236,2511,9.5625
236,2714,8.208333333333334
236,2767,8.208333333333334
236,2849,8.785714285714286
236,2986,7.833333333333333
237,329,8.625
237,357,7.541666666666667
237,365,7.583333333333333
237,395,6.5
237,415,8.666666666666666
237,450,6.5
237,607,8.625
237,808,7.583333333333333
237,998,7.0
237,1022,7.583333333333333
237,1053,7.583333333333333
237,1132,7.0
237,1191,8.0
237,1324,7.583333333333333
237,1326,7.111111111111111
237,1333,7.541666666666667
237,1334,6.5
237,1454,7.541666666666667
237,1511,7.111111111111111
237,1557,8.625
237,1741,8.083333333333334
237,1908,8.0
237,1921,8.666666666666666
237,1923,7.111111111111111
237,2019,7.541666666666667
237,2114,8.083333333333334
237,2152,8.666666666666666
237,2255,8.666666666666666
237,2467,7.0
237,2484,8.666666666666666
237,2502,8.625
237,2506,8.0
237,2535,8.083333333333334
237,2585,7.541666666666667
237,2624,8.625
237,2641,6.5
237,2714,7.111111111111111
237,2726,8.083333333333334
237,2764,8.083333333333334
237,2775,6.5
237,2920,7.0
237,2942,8.0
238,302,6.791666666666667
238,606,6.791666666666667
238,1062,6.791666666666667
238,2652,6.791666666666667
238,2783,6.791666666666667
239,535,7.5
239,1957,7.5
239,2041,8.0
239,2080,8.0
239,2203,7.5
239,2731,7.5
239,2769,7.5
240,941,9.5
240,1037,8.0
240,1085,9.5
240,1429,9.041666666666666
240,1655,8.0
240,1913,9.5
240,2000,8.0
240,2095,9.041666666666666
240,2775,9.041666666666666
240,2897,9.5
240,3067,8.0
240,3078,9.041666666666666
240,3088,8.0
242,749,8.642857142857142
242,1293,8.642857142857142
242,1894,8.5
242,2068,8.5
242,2144,8.5
242,2225,8.642857142857142
242,2646,8.642857142857142
242,2995,8.5
245,785,8.416666666666666
245,854,8.416666666666666
245,2308,8.416666666666666
245,2376,8.416666666666666
245,2584,8.416666666666666
246,385,7.625
246,537,7.625
246,682,8.479166666666666
246,866,7.625
246,940,9.041666666666666
246,996,8.125
246,999,7.625
246,1628,7.625
246,1773,9.0
246,1933,8.125
246,1998,8.833333333333334
246,2019,9.041666666666666
246,2078,8.833333333333334
246,2113,8.125
246,2241,7.625
246,2251,9.041666666666666
246,2330,8.125
246,2356,9.0
246,2393,9.0
246,2402,9.0
246,2590,7.625
246,2635,7.625
246,2773,7.625
246,2838,9.041666666666666
246,3065,9.0
247,668,9.0
247,804,9.0
247,2102,9.0
247,2236,9.0
248,409,9.0
248,412,9.0
248,787,9.0
248,910,9.333333333333334
248,1422,9.0
248,1682,9.333333333333334
248,1931,9.333333333333334
248,2371,9.0
248,2686,9.333333333333334
248,2892,9.333333333333334
251,720,7.5
251,1111,7.5
251,1474,7.5
251,2058,7.5
251,2870,7.5
252,653,8.0
252,664,7.5
252,792,8.88888888888889
252,937,8.0
252,1209,8.88888888888889
252,1239,7.5
252,1357,8.0
252,1497,8.0
252,1733,7.5
252,1808,7.5
252,1820,8.88888888888889
252,2068,8.88888888888889
252,2747,8.0
252,2995,8.88888888888889
253,1103,8.083333333333334
253,1492,8.0
253,1623,8.0
253,1876,8.083333333333334
253,2137,8.083333333333334
253,2691,8.083333333333334
253,2788,8.0
253,2874,8.0
254,1770,7.0
255,408,9.291666666666666
255,560,8.625
255,753,9.0
255,794,8.857142857142858
255,873,9.0
255,970,8.625
255,1023,8.5
255,1111,6.791666666666667
255,1160,9.291666666666666
255,1289,8.5
255,1320,8.857142857142858
255,1538,9.291666666666666
255,1602,9.291666666666666
255,1629,8.625
255,1650,8.857142857142858
255,1710,6.375
255,1711,9.291666666666666
255,1746,6.791666666666667
255,1935,6.375
255,1995,9.0
255,2057,8.5
255,2081,9.0
255,2184,6.375
255,2353,8.857142857142858
255,2422,8.857142857142858
255,2437,6.791666666666667
255,2483,8.5
255,2506,6.375
255,2542,9.0
255,2556,6.375
255,2564,8.625
255,2686,6.791666666666667
256,275,8.416666666666666
256,290,7.666666666666667
256,363,7.5
256,429,7.595238095238095
256,471,8.916666666666666
256,589,8.5
256,607,7.5
256,675,9.708333333333334
256,769,7.666666666666667
256,771,8.416666666666666
256,934,9.708333333333334
256,949,8.583333333333334
256,1001,8.916666666666666
256,1030,8.583333333333334
256,1038,8.916666666666666
256,1088,8.416666666666666
256,1176,8.916666666666666
256,1232,9.083333333333334
256,1528,8.916666666666666
256,1571,9.083333333333334
256,1877,8.5
256,2039,7.666666666666667
256,2082,9.083333333333334
256,2138,8.416666666666666
256,2201,9.083333333333334
256,2226,9.708333333333334
256,2494,8.5
256,2542,7.5
256,2780,9.708333333333334
256,2838,7.5
256,2890,8.5
256,2910,8.583333333333334
256,2976,7.666666666666667
257,1111,7.9
257,2116,7.9
258,307,5.0
258,309,9.291666666666666
258,316,5.0
258,320,7.75
258,361,7.5
258,411,9.416666666666666
258,570,7.75
258,764,7.75
258,793,9.291666666666666
258,988,5.0
258,1303,9.291666666666666
258,1367,7.75
258,1694,9.416666666666666
258,1924,7.5
258,2240,9.291666666666666
258,2292,9.416666666666666
258,2472,5.0
258,2503,9.416666666666666
258,2621,7.75
258,2699,7.5
258,2910,9.291666666666666
258,3021,5.0
258,3088,7.5
260,500,8.208333333333334
260,553,6.75
260,962,6.75
260,1586,8.208333333333334
260,2241,8.208333333333334
260,2387,6.75
260,2400,6.75
260,2510,8.208333333333334
260,2884,6.75
261,287,4.0
261,1053,8.4375
261,1201,8.25
261,1450,9.5
261,1833,9.5
261,1983,8.25
261,2099,4.0
261,2133,8.4375
261,2201,8.4375
261,2230,4.0
261,2316,9.5
261,2355,8.4375
261,2597,8.25
261,2616,4.0
261,2646,8.25
261,2816,9.5
261,2910,8.25
262,631,9.333333333333334
262,647,8.625
262,825,9.333333333333334
262,928,8.625
262,1178,8.958333333333334
262,1212,8.958333333333334
262,1719,8.958333333333334
262,1740,9.333333333333334
262,2206,9.291666666666666
262,2739,9.291666666666666
262,2750,9.333333333333334
262,2946,9.333333333333334
264,639,6.5
264,723,6.5
264,1674,6.5
264,1951,6.5
264,2117,6.5
265,1181,8.458333333333334
265,1927,8.458333333333334
265,2401,8.458333333333334
265,2640,8.458333333333334
265,2961,8.458333333333334
266,321,8.75
266,323,8.833333333333334
266,439,10.0
266,575,8.708333333333334
266,606,8.75
266,608,8.75
266,678,8.166666666666666
266,704,8.166666666666666
266,853,9.541666666666666
266,944,8.166666666666666
266,951,7.958333333333333
266,968,7.958333333333333
266,1053,8.75
266,1078,9.541666666666666
266,1106,7.958333333333333
266,1126,10.0
266,1241,7.958333333333333
266,1302,9.541666666666666
266,1328,8.875
266,1343,8.166666666666666
266,1354,8.791666666666666
266,1452,8.708333333333334
266,1508,8.791666666666666
266,1629,8.583333333333334
266,1682,8.115384615384615
266,1710,8.708333333333334
266,1718,8.583333333333334
266,1777,9.541666666666666
266,1905,8.791666666666666
266,1954,10.0
266,2035,8.833333333333334
266,2171,8.708333333333334
266,2184,8.65625
266,2185,8.75
266,2278,8.75
266,2316,8.833333333333334
266,2446,10.0
266,2522,8.75
266,2617,8.583333333333334
266,2618,8.75
266,2674,8.875
266,2697,8.75
266,2713,8.166666666666666
266,2727,8.875
266,2748,8.791666666666666
266,2764,9.541666666666666
266,2828,8.708333333333334
266,2848,8.75
266,2882,8.583333333333334
266,2951,8.833333333333334
266,2993,8.791666666666666
267,463,9.3
267,985,9.3
267,1094,8.25
267,1488,10.0
267,1764,9.3
267,2128,9.3
272,705,8.375
272,1145,8.375
272,1267,8.375
272,2618,8.375
273,571,7.666666666666667
273,1919,7.666666666666667
273,2023,7.666666666666667
273,2367,7.666666666666667
273,2411,7.666666666666667
274,1097,7.111111111111111
274,1572,7.111111111111111
274,1577,7.111111111111111
275,305,9.0
275,348,9.0
275,409,8.708333333333334
275,496,8.791666666666666
275,530,9.0
275,694,8.708333333333334
275,701,8.583333333333334
275,730,9.75
275,771,8.416666666666666
275,790,7.333333333333333
275,985,9.75
275,1008,9.0
275,1088,8.416666666666666
275,1144,8.708333333333334
275,1479,7.333333333333333
275,1602,8.583333333333334
275,1629,7.916666666666667
275,1762,7.916666666666667
275,1804,9.0
275,1932,7.916666666666667
275,2009,9.75
275,2019,7.916666666666667
275,2046,7.333333333333333
275,2073,8.708333333333334
275,2104,8.583333333333334
275,2138,8.416666666666666
275,2165,8.791666666666666
275,2184,9.75
275,2452,8.791666666666666
275,2562,7.333333333333333
275,2912,8.583333333333334
275,2986,8.791666666666666
275,2993,8.583333333333334
275,3050,8.708333333333334
278,1826,9.041666666666666
278,1879,9.041666666666666
278,2212,9.041666666666666
279,572,8.083333333333334
279,1201,8.083333333333334
279,1336,8.083333333333334
279,2281,8.083333333333334
281,348,9.208333333333334
281,1471,9.208333333333334
281,2174,9.208333333333334
281,2748,9.208333333333334
281,3033,9.208333333333334
282,910,7.0
282,1477,7.0
282,1646,7.0
283,314,9.25
283,461,9.25
283,867,5.75
283,876,7.708333333333333
283,972,9.25
283,1125,7.708333333333333
283,1155,5.75
283,1575,7.708333333333333
283,1744,5.75
283,1871,5.75
283,1884,5.75
283,2027,9.25
283,2078,9.25
283,2640,7.708333333333333
283,2963,7.708333333333333
285,309,9.208333333333334
285,520,6.708333333333333
285,550,9.208333333333334
285,1395,9.208333333333334
285,1805,9.208333333333334
285,2129,9.208333333333334
285,2151,6.708333333333333
285,2193,6.708333333333333
285,2236,6.708333333333333
285,2792,6.708333333333333
286,1044,8.916666666666666
286,1141,8.916666666666666
286,1315,8.916666666666666
286,2633,8.916666666666666
286,2958,8.916666666666666
287,299,7.0
287,443,4.333333333333333
287,562,6.0
287,684,6.0
287,694,7.7272727272727275
287,777,8.416666666666666
287,883,9.25
287,946,7.7272727272727275
287,1040,8.416666666666666
287,1146,6.3
287,1170,6.0
287,1177,7.0
287,1204,9.25
287,1252,6.0
287,1324,6.3
287,1326,7.7272727272727275
287,1327,7.7272727272727275
287,1449,9.25
287,1555,4.333333333333333
287,1561,6.3
287,1638,8.416666666666666
287,1810,9.25
287,2019,8.416666666666666
287,2099,4.0
287,2125,7.0
287,2160,6.3
287,2165,9.25
287,2213,4.333333333333333
287,2230,4.0
287,2232,7.7272727272727275
287,2241,8.416666666666666
287,2306,4.333333333333333
287,2599,6.3
287,2616,4.0
287,2854,7.0
287,3022,6.0
287,3054,4.333333333333333
288,423,7.0
288,494,7.0
288,1849,7.0
288,2822,7.0
288,2920,7.0
289,446,5.0
289,988,5.0
289,2243,5.0
289,2418,5.0
289,2680,5.0
290,321,9.166666666666666
290,429,8.708333333333334
290,463,9.083333333333334
290,516,9.166666666666666
290,537,9.416666666666666
290,674,8.125
290,686,9.083333333333334
290,769,7.666666666666667
290,806,8.625
290,898,8.375
290,949,6.25
290,955,8.666666666666666
290,969,8.375
290,1077,8.666666666666666
290,1084,9.583333333333334
290,1144,9.083333333333334
290,1156,8.375
290,1164,8.375
290,1189,9.416666666666666
290,1243,8.375
290,1321,9.583333333333334
290,1338,8.125
290,1422,9.416666666666666
290,1563,8.666666666666666
290,1608,6.25
290,1638,8.666666666666666
290,1680,9.166666666666666
290,1683,8.625
290,1847,8.625
290,1987,6.25
290,1997,8.125
290,2039,7.666666666666667
290,2114,9.583333333333334
290,2155,9.583333333333334
290,2202,8.125
290,2455,6.25
290,2475,9.75
290,2493,9.583333333333334
290,2495,9.083333333333334
290,2520,6.25
290,2592,8.645833333333334
290,2728,8.125
290,2937,9.416666666666666
290,2976,7.666666666666667
290,3084,9.583333333333334
291,982,6.416666666666667
291,1676,6.416666666666667
291,2247,6.416666666666667
291,2435,6.416666666666667
291,2583,6.416666666666667
292,323,6.25
292,1185,6.25
292,1191,6.25
292,1689,6.25
292,2924,6.25
293,935,8.541666666666666
293,1780,8.541666666666666
293,2727,8.541666666666666
294,2388,6.083333333333333
294,2505,6.083333333333333
294,2970,6.083333333333333
295,384,9.166666666666666
295,604,9.166666666666666
295,1265,9.166666666666666
295,1557,8.791666666666666
295,2365,8.791666666666666
295,2535,8.791666666666666
295,2634,9.166666666666666
295,2926,9.166666666666666
295,3007,8.791666666666666
296,477,8.125
296,617,7.916666666666667
296,700,8.5
296,1225,6.0
296,1309,8.125
296,1343,7.916666666666667
296,1346,8.5
296,1382,6.0
296,1601,7.916666666666667
296,2098,8.125
296,2162,6.0
296,2267,7.916666666666667
296,2460,6.0
296,2568,8.5
296,2585,8.125
296,2587,8.5
296,2849,7.916666666666667
296,3000,8.5
297,392,6.916666666666667
297,808,6.916666666666667
297,1134,7.25
297,1431,7.25
297,1636,6.916666666666667
297,1885,6.916666666666667
297,1961,6.916666666666667
297,2099,7.25
297,2909,7.25
298,835,9.0
298,1229,9.0
298,1642,9.0
298,1888,9.0
298,2703,9.0
299,1177,7.0
299,1369,7.5
299,2125,7.0
299,2737,7.5
299,2854,7.0
301,324,8.708333333333334
301,596,8.708333333333334
301,1307,8.291666666666666
301,1359,8.291666666666666
301,1395,8.291666666666666
301,1905,8.291666666666666
301,2511,8.708333333333334
301,2842,8.708333333333334
301,2885,8.708333333333334
302,490,1.875
302,531,1.875
302,606,6.791666666666667
302,1062,6.791666666666667
302,1458,1.875
302,1991,3.0
302,2475,3.0
302,2572,3.0
302,2652,6.791666666666667
302,2783,6.791666666666667
302,3044,3.0
303,368,9.145833333333334
303,408,8.791666666666666
303,463,9.5
303,542,9.708333333333334
303,596,9.5
303,758,9.75
303,890,9.75
303,1347,9.5
303,1376,9.5
303,1462,9.75
303,1789,9.708333333333334
303,2060,9.5
303,2066,9.75
303,2155,9.708333333333334
303,2354,9.145833333333334
303,2371,9.708333333333334
303,2556,9.5
303,2715,9.145833333333334
303,3077,9.708333333333334
304,488,9.45
304,1931,9.45
304,2077,9.45
304,2142,9.45
304,2184,9.45
305,348,9.0
305,439,8.875
305,530,7.333333333333333
305,609,8.875
305,663,7.9
305,711,6.777777777777778
305,788,6.777777777777778
305,1008,9.0
305,1012,6.777777777777778
305,1229,7.9
305,1575,8.875
305,1804,9.0
305,1832,8.875
305,2208,7.9
305,2236,7.9
305,2499,6.777777777777778
305,2517,8.875
305,2522,7.9
306,866,8.208333333333334
306,869,8.208333333333334
306,1023,7.583333333333333
306,1326,7.583333333333333
306,1419,7.583333333333333
306,1905,8.208333333333334
306,2816,7.583333333333333
306,3086,8.208333333333334
307,316,5.0
307,988,5.0
307,2472,5.0
307,3021,5.0
308,363,6.65
308,855,6.65
308,1002,6.65
308,1952,8.541666666666666
308,2564,8.541666666666666
308,2649,8.541666666666666
308,3058,6.65
309,550,9.208333333333334
309,713,8.0
309,793,9.291666666666666
309,1019,9.458333333333334
309,1030,9.458333333333334
309,1303,9.291666666666666
309,1369,8.5
309,1382,8.0
309,1395,9.208333333333334
309,1465,8.5
309,1673,8.0
309,1805,9.208333333333334
309,1985,8.5
309,2091,9.458333333333334
309,2129,9.208333333333334
309,2151,8.0
309,2240,9.291666666666666
309,2243,8.5
309,2307,8.5
309,2835,8.0
309,2910,9.291666666666666
310,470,9.166666666666666
310,693,9.166666666666666
310,781,9.958333333333334
310,1024,9.291666666666666
310,1033,9.958333333333334
310,1283,9.291666666666666
310,1346,8.875
310,1395,8.875
310,1623,8.875
310,1633,8.875
310,1850,9.958333333333334
310,1875,9.958333333333334
310,2276,9.166666666666666
310,2454,9.166666666666666
310,2511,9.291666666666666
310,2720,9.291666666666666
310,2783,9.166666666666666
310,2890,8.875
310,2954,9.291666666666666
311,426,10.0
311,497,10.0
311,1535,10.0
311,1664,10.0
311,1718,10.0
312,429,8.214285714285714
312,1566,8.214285714285714
312,1786,8.214285714285714
312,1915,8.214285714285714
312,1926,8.214285714285714
313,1202,8.071428571428571
313,1322,8.071428571428571
313,1769,8.071428571428571
313,2166,8.071428571428571
313,2661,8.071428571428571
314,372,8.0
314,461,9.25
314,579,8.0
314,774,8.0
314,972,9.25
314,1847,9.5
314,1877,9.5
314,2027,9.25
314,2074,8.0
314,2078,8.833333333333334
314,2285,9.5
314,2882,9.5
316,988,5.0
316,2472,5.0
316,3021,5.0
317,849,8.041666666666666
317,928,8.041666666666666
317,1411,8.041666666666666
317,1711,8.041666666666666
317,2927,8.041666666666666
319,331,10.0
319,369,10.0
319,2832,10.0
320,422,6.5
320,570,7.75
320,764,7.75
320,1056,6.5
320,1225,6.5
320,1367,7.75
320,1396,6.142857142857143
320,1417,6.5
320,2117,6.142857142857143
320,2525,6.142857142857143
320,2621,7.75
321,478,9.541666666666666
321,516,9.166666666666666
321,608,8.75
321,725,9.125
321,1025,9.428571428571429
321,1042,9.416666666666666
321,1053,8.75
321,1144,9.541666666666666
321,1215,9.125
321,1403,9.541666666666666
321,1623,9.416666666666666
321,1680,9.166666666666666
321,1711,9.125
321,1749,9.125
321,1983,9.541666666666666
321,1987,9.416666666666666
321,2053,9.916666666666666
321,2278,8.75
321,2355,9.916666666666666
321,2384,9.428571428571429
321,2494,9.916666666666666
321,2568,9.428571428571429
321,2739,9.125
321,2761,9.916666666666666
321,2770,9.428571428571429
321,2789,9.541666666666666
321,2848,8.75
321,2927,9.428571428571429
322,352,8.681818181818182
322,592,8.681818181818182
322,604,8.75
322,715,8.681818181818182
322,978,9.625
322,1033,8.645833333333334
322,1135,6.0
322,1210,8.541666666666666
322,1277,8.541666666666666
322,1302,8.541666666666666
322,1373,6.0
322,1456,8.75
322,1730,9.625
322,1744,6.0
322,1803,6.0
322,2007,8.681818181818182
322,2053,8.681818181818182
322,2102,8.645833333333334
322,2114,9.625
322,2218,8.541666666666666
322,2301,8.645833333333334
322,2574,8.75
322,2590,8.75
322,2604,8.645833333333334
322,2646,9.275
322,2676,8.541666666666666
322,2689,6.0
323,356,8.208333333333334
323,441,8.916666666666666
323,561,8.458333333333334
323,622,8.636363636363637
323,1042,9.291666666666666
323,1109,8.916666666666666
323,1185,6.25
323,1188,8.636363636363637
323,1191,6.25
323,1204,8.208333333333334
323,1456,8.458333333333334
323,1466,9.291666666666666
323,1491,9.291666666666666
323,1502,8.458333333333334
323,1538,8.636363636363637
323,1566,8.458333333333334
323,1689,6.25
323,1710,8.208333333333334
323,2035,8.833333333333334
323,2039,8.458333333333334
323,2232,9.291666666666666
323,2240,8.636363636363637
323,2316,8.833333333333334
323,2383,9.291666666666666
323,2393,8.208333333333334
323,2441,8.916666666666666
323,2658,9.291666666666666
323,2699,9.291666666666666
323,2720,8.916666666666666
323,2770,8.636363636363637
323,2771,9.291666666666666
323,2849,9.291666666666666
323,2924,6.25
323,2951,8.833333333333334
323,3035,9.291666666666666
324,558,7.833333333333333
324,596,8.708333333333334
324,1482,7.833333333333333
324,1924,7.833333333333333
324,2206,7.833333333333333
324,2511,8.708333333333334
324,2842,8.708333333333334
324,2885,8.708333333333334
324,2971,7.833333333333333
325,409,8.3
325,571,8.75
325,905,8.375
325,970,8.875
325,1125,7.75
325,1156,8.875
325,1221,8.25
325,1262,8.75
325,1390,8.25
325,1441,8.375
325,1573,8.25
325,1676,8.75
325,1729,8.375
325,1813,8.25
325,1879,8.375
325,2019,8.875
325,2037,7.75
325,2120,7.75
325,2337,8.875
325,2338,7.75
327,530,9.583333333333334
327,682,9.583333333333334
327,1744,9.583333333333334
327,2177,9.583333333333334
328,885,6.863636363636363
328,1394,6.863636363636363
328,1841,6.863636363636363
328,1898,6.863636363636363
329,560,7.15
329,607,8.625
329,682,7.15
329,915,7.15
329,1001,8.583333333333334
329,1118,8.666666666666666
329,1138,7.15
329,1383,6.375
329,1451,8.583333333333334
329,1482,8.666666666666666
329,1557,8.625
329,1972,6.375
329,1978,8.583333333333334
329,2077,8.666666666666666
329,2171,8.666666666666666
329,2441,6.375
329,2502,8.625
329,2624,8.625
329,2818,6.375
329,3069,8.583333333333334
330,933,7.222222222222222
330,1015,7.222222222222222
330,2849,7.222222222222222
330,2912,7.222222222222222
331,369,10.0
331,2832,10.0
332,373,8.833333333333334
332,653,8.666666666666666
332,869,8.833333333333334
332,905,8.833333333333334
332,1127,8.833333333333334
332,1633,8.833333333333334
332,2001,8.666666666666666
332,2059,8.666666666666666
332,2270,8.666666666666666
332,2877,8.666666666666666
332,2899,8.875
334,642,9.041666666666666
334,728,8.166666666666666
334,906,9.041666666666666
334,1098,8.166666666666666
334,1109,9.25
334,1222,8.0
334,1403,9.041666666666666
334,1427,8.166666666666666
334,1482,9.041666666666666
334,1908,9.25
334,2039,9.25
334,2412,8.0
334,2469,8.0
334,2578,9.041666666666666
334,2759,8.166666666666666
334,2922,8.0
334,3014,8.0
334,3080,9.25
335,2248,7.0
335,2543,7.0
335,2801,7.0
335,3060,7.0
336,706,7.875
336,880,7.875
336,2108,7.875
336,2625,7.875
336,2900,7.875
337,914,7.0
337,1630,7.0
337,1809,7.0
337,2918,7.0
337,3016,7.0
338,1040,9.208333333333334
338,1189,7.666666666666667
338,1265,8.541666666666666
338,1354,9.208333333333334
338,1472,7.666666666666667
338,1878,8.541666666666666
338,1905,7.666666666666667
338,1972,9.208333333333334
338,2007,8.541666666666666
338,2074,9.208333333333334
338,2081,7.666666666666667
338,2113,8.541666666666666
338,2540,9.208333333333334
338,2930,7.666666666666667
340,414,4.0
340,1335,8.0
340,2084,4.0
340,2440,6.1
340,2501,6.1
340,2535,4.0
340,2617,6.1
340,2974,4.0
341,1441,9.833333333333334
341,1524,9.833333333333334
341,1903,9.833333333333334
341,2682,9.833333333333334
341,3029,9.833333333333334
342,496,9.208333333333334
342,574,9.208333333333334
342,705,9.208333333333334
342,1496,8.666666666666666
342,1545,8.666666666666666
342,1963,9.357142857142858
342,2105,8.666666666666666
342,2161,9.357142857142858
342,2195,9.208333333333334
342,2861,9.357142857142858
342,2978,9.357142857142858
342,3073,8.666666666666666
343,395,8.5
343,2058,8.5
344,355,7.954545454545454
344,1287,7.954545454545454
344,1979,7.954545454545454
344,2631,7.954545454545454
344,2705,7.954545454545454
346,713,8.75
346,1476,8.75
346,2378,8.75
346,2762,8.75
347,1801,9.0
347,2525,9.0
347,2762,9.0
348,370,9.208333333333334
348,509,9.375
348,530,9.0
348,589,8.333333333333334
348,729,9.208333333333334
348,1008,9.0
348,1040,9.833333333333334
348,1042,9.833333333333334
348,1106,9.375
348,1117,8.333333333333334
348,1215,9.833333333333334
348,1471,9.208333333333334
348,1524,9.208333333333334
348,1804,9.0
348,1839,9.375
348,1874,9.833333333333334
348,2104,9.833333333333334
348,2174,8.770833333333334
348,2378,9.208333333333334
348,2718,8.333333333333334
348,2748,8.770833333333334
348,2792,9.208333333333334
348,2966,9.375
348,3033,9.208333333333334
348,3084,9.375
349,473,7.1
349,490,6.382352941176471
349,829,4.75
349,1042,6.708333333333333
349,1135,6.708333333333333
349,1278,7.1
349,1529,4.75
349,1696,4.75
349,1797,7.1
349,1968,5.6
349,1995,4.75
349,2199,6.708333333333333
349,2281,5.6
349,2462,7.1
349,2766,7.1
349,2894,4.75
349,2904,6.708333333333333
350,422,8.285714285714286
350,627,8.285714285714286
350,975,7.0
350,1132,8.285714285714286
350,1634,7.0
350,1948,7.0
350,2727,8.285714285714286
350,2880,7.0
351,412,9.166666666666666
351,478,6.583333333333333
351,560,8.541666666666666
351,608,8.541666666666666
351,704,9.166666666666666
351,718,6.583333333333333
351,746,9.458333333333334
351,878,9.041666666666666
351,918,9.25
351,955,9.166666666666666
351,1116,9.166666666666666
351,1303,9.458333333333334
351,1311,9.166666666666666
351,1674,9.25
351,1741,9.25
351,1748,6.583333333333333
351,1803,9.25
351,2035,9.041666666666666
351,2309,8.541666666666666
351,2320,9.041666666666666
351,2364,9.041666666666666
351,2494,6.583333333333333
